"""Análise da relação entre segurança alimentar e desenvolvimento sustentável em comunidades carentes"", ""Segurança Alimentar e Desenvolvimento Sustentável""",,,,,
"""Promoção da saúde mental em comunidades em situação de pobreza"", ""Saúde Mental""",,,,,
"""Educação empreendedora para jovens em situação de vulnerabilidade"", ""Educação Empreendedora""",,,,,
"""Garantia de acesso à água potável e saneamento básico para comunidades carentes"", ""Saneamento Básico""",,,,,
"""Desenvolvimento de fontes de energia renovável e acessível para comunidades carentes"", ""Energia Renovável""",,,,,
"""Inclusão de idosos em situação de pobreza no mercado de trabalho"", ""Inclusão no Mercado de Trabalho""",,,,,
"""Desenvolvimento de tecnologias inovadoras para a indústria sustentável em áreas carentes"", ""Indústria Sustentável""",,,,,
"""Redução das desigualdades regionais entre áreas ricas e pobres através de políticas públicas"", ""Desigualdades Regionais""",,,,,
"""Planejamento urbano para cidades inteligentes e inclusivas para pessoas em situação de pobreza"", ""Tecnologia""",,,,,
"""Desenvolvimento de programas para a promoção da segurança alimentar"", ""Segurança Alimentar""",,,,,
"""Análise da relação entre agricultura sustentável e segurança alimentar"", ""Agricultura Sustentável""",,,,,
"""Promoção da saúde e prevenção de doenças relacionadas à má nutrição"", ""Saúde Pública""",,,,,
"""Educação alimentar para a promoção da alimentação saudável"", ""Educação Alimentar""",,,,,
"""Desenvolvimento de tecnologias para a produção sustentável de alimentos"", ""Produção Sustentável de Alimentos""",,,,,
"""Inclusão de pequenos agricultores no mercado através do empreendedorismo"", ""Empreendedorismo""",,,,,
"""Desenvolvimento de políticas públicas para a promoção da agricultura familiar"", ""Políticas Públicas""",,,,,
"""Redução das desigualdades sociais através do acesso à alimentação saudável"", ""Políticas Públicas""",,,,,
"""Planejamento urbano para cidades mais inclusivas para a agricultura urbana"", ""Planejamento Urbano""",,,,,
"""Conscientização sobre o consumo consciente e desperdício de alimentos"", ""Consumo Consciente""",,,,,
"""Promoção da justiça social e combate à exclusão social através do acesso à alimentação saudável"", ""Justiça Social""",,,,,
"""Desenvolvimento de parcerias para a promoção da segurança alimentar"", ""Parcerias para a Segurança Alimentar""",,,,,
"""Desenvolvimento de programas para a promoção da saúde e prevenção de doenças"", ""Saúde""",,,,,
"""Análise da relação entre atividade física e saúde mental"", ""Saúde""",,,,,
"""Promoção da saúde sexual e reprodutiva"", ""Saúde""",,,,,
"""Educação em saúde para a promoção da qualidade de vida"", ""Educação""",,,,,
"""Desenvolvimento de tecnologias para a prevenção e tratamento de doenças crônicas"", ""Saúde""",,,,,
"""Inclusão de pessoas com deficiência na sociedade através do esporte"", ""Inclusão""",,,,,
"""Desenvolvimento de políticas públicas para a promoção da saúde e bem-estar"", ""Políticas Públicas""",,,,,
"""Desenvolvimento de programas para a promoção da educação inclusiva"", ""Educação""",,,,,
"""Análise da relação entre educação e mobilidade social"", ""Educação""",,,,,
"""Promoção da educação em direitos humanos"", ""Educação""",,,,,
"""Educação financeira para a promoção da inclusão econômica"", ""Educação""",,,,,
"""Desenvolvimento de tecnologias para a educação a distância"", ""Educação""",,,,,
"""Inclusão de pessoas com deficiência na escola e na sociedade"", ""Inclusão""",,,,,
"""Desenvolvimento de políticas públicas para a promoção da educação de qualidade"", ""Políticas Públicas""",,,,,
"""Redução das desigualdades educacionais através de políticas públicas"", ""Políticas Públicas""",,,,,
"""Planejamento urbano para cidades mais inclusivas para a educação"", ""Planejamento Urbano""",,,,,
"""Conscientização sobre a importância da educação para o desenvolvimento sustentável"", ""Educação""",,,,,
"""Promoção da justiça social e combate à exclusão social através da educação"", ""Justiça Social""",,,,,
"""Desenvolvimento de parcerias para a promoção da educação de qualidade"", ""Educação""",,,,,
"""Educação empreendedora para jovens em situação de vulnerabilidade"", ""Educação""",,,,,
"""Educação ambiental para a promoção do desenvolvimento sustentável"", ""Educação""",,,,,
"""Educação em saúde para a promoção da qualidade de vida"", ""Educação""",,,,,
"""Educação em direitos humanos para a promoção da igualdade de gênero e diversidade sexual"", ""Educação""",,,,,
"""Educação alimentar para a promoção da alimentação saudável"", ""Educação""",,,,,
"""Educação em cidadania para a promoção da participação social"", ""Educação """,,,,,
"""Educação em tecnologia para a inclusão digital"", ""Educação""",,,,,
"""Educação em artes para a promoção da cultura e da criatividade"", ""Educação em Artes""",,,,,
"""Combate à corrupção e ao crime organizado"", Direito Humanos",,,,,
"""Redução da violência urbana"", Segurança Pública",,,,,
"""Promoção da igualdade racial e combate ao racismo"", Direitos Humanos",,,,,
"""Desenvolvimento de políticas públicas para a redução da pobreza"", Sociologia",,,,,
"""Melhoria da qualidade do ensino público"", Educação",,,,,
"""Promoção da saúde pública e prevenção de doenças"", Saúde",,,,,
"""Desenvolvimento de infraestrutura de transporte sustentável"", Transporte",,,,,
"""Preservação da Amazônia e combate ao desmatamento"", Meio Ambiente",,,,,
"""Promoção do turismo sustentável"", Turismo",,,,,
"""Desenvolvimento de tecnologias para a agricultura familiar"", Agricultura",,,,,
"""Fortalecimento da democracia e participação cidadã"", Política",,,,,
"""Promoção da cultura e valorização da diversidade"", Cultura",,,,,
"""Desenvolvimento de políticas públicas para a juventude"", ",,,,,
"""Combate à violência contra a mulher"", Gênero",,,,,
"""Promoção do acesso à moradia digna"", Urbanismo",,,,,
"""Desenvolvimento de energias renováveis e combate às mudanças climáticas"", Energia",,,,,
"""Fortalecimento do sistema público de saúde"", Saúde",,,,,
"""Promoção do empreendedorismo e geração de empregos"", Economia",,,,,
"""Combate ao trabalho infantil e promoção dos direitos da criança"", Direitos Humanos",,,,,
"""Desenvolvimento de políticas públicas para a terceira idade"", Gerontologia",,,,,
"""Erradicação da pobreza e redução das desigualdades"", Sociologia",,,,,
"""Promoção da saúde e bem-estar para todos"", Saúde",,,,,
"""Educação de qualidade para todos"", Educação",,,,,
"""Igualdade de gênero e empoderamento das mulheres"", Gênero",,,,,
"""Água potável e saneamento para todos"", Saneamento",,,,,
"""Energia limpa e acessível para todos"", Energia",,,,,
"""Crescimento econômico sustentável e emprego digno para todos"", Economia",,,,,
"""Indústria, inovação e infraestrutura sustentável"", Indústria",,,,,
"""Redução das desigualdades entre países e regiões"", Geografia",,,,,
"""Cidades e comunidades sustentáveis"", Urbanismo",,,,,
"""Consumo e produção responsáveis"", Meio Ambiente",,,,,
"""Ação contra a mudança global do clima"", Clima",,,,,
"""Proteção e uso sustentável dos ecossistemas terrestres"", Ecologia",,,,,
"""Paz, justiça e instituições eficazes"", Direito",,,,,
"""Parcerias para o desenvolvimento sustentável"", Relações Internacionais",,,,,
"""Erradicação da fome e promoção da agricultura sustentável"", Agricultura",,,,,
"""Promoção do crescimento econômico inclusivo e sustentável"", Economia",,,,,
"Estudo sobre o impacto das mudanças climáticas na biodiversidade , Meio Ambiente",,,,,
"Análise da poluição ambiental em áreas urbanas , Meio Ambiente",,,,,
"Análise da poluição ambiental em áreas urbanas , Meio Ambiente",,,,,
"Estudo sobre a eficácia da vacinação contra o coronavírus ,Medicina/Imunologia",,,,,
"Pesquisa sobre a utilização de inteligência artificial na área da saúde ,Tecnologia",,,,,
"Análise do impacto das tecnologias digitais na educação ,Tecnologia",,,,,
"Investigação sobre a aplicação da robótica em indústrias ,Tecnologia",,,,,
"Estudo sobre a relação entre atividades físicas e bem-estar ,Medicina/Fisiologia",,,,,
"Análise da utilização de biocombustíveis na matriz energética ,Sustentabilidade",,,,,
"Investigação sobre os benefícios e riscos da terapia genética ,Genética/Medicina",,,,,
"Estudo sobre a utilização de drones em trabalhos de mapeamento ,Tecnologia",,,,,
"Análise da eficácia dos métodos de conservação de alimentos ,Nutrição",,,,,
"Investigação sobre o uso de energia renovável em zonas rurais ,Sustentabilidade",,,,,
"Estudo sobre os efeitos da alimentação na saúde intestinal ,Saúde",,,,,
"Análise da relação entre urbanização e qualidade de vida ,Sociologia/Urbanismo",,,,,
"Investigação sobre a aplicação de nanotecnologia na indústria farmacêutica ,Química/Farmacologia",,,,,
"Estudo sobre a utilização de inteligência artificial na previsão de desastres naturais ,Tecnologia",,,,,
"Análise da influência da música na cognição humana ,Neurociência",,,,,
"Investigação sobre os efeitos da exposição à radiação em trabalhadores de usinas nucleares ,Física",,,,,
"Estudo sobre a utilização de robôs na construção civil ,Tecnologia",,,,,
"Análise da relação entre nutrição e saúde cardiovascular ,Saúde",,,,,
"Investigação sobre a eficácia das terapias alternativas para doenças mentais , Saúde",,,,,
"Estudo sobre a utilização de veículos elétricos em áreas urbanas ,Sustentabilidade",,,,,
"Análise da influência das redes sociais na saúde mental ,Psicologia/Saúde Mental",,,,,
"Investigação sobre a aplicação de inteligência artificial em sistemas de segurança ,Tecnologia",,,,,
"Estudo sobre a utilização de energias renováveis em edifícios ,Sustentabilidade",,,,,
"Análise da influência da tecnologia na comunicação entre gerações ,Sociologia/Tecnologia",,,,,
"Investigação sobre a relação entre poluição sonora e qualidade de vida ,Meio Ambiente",,,,,
"Investigação sobre a relação entre alimentação e prevenção de doenças crônicas ,Saúde",,,,,
"Estudo sobre a utilização de tecnologias na gestão de resíduos sólidos ,Tecnologia",,,,,
"Análise da eficácia de métodos de tratamento de água para consumo humano ,Meio Ambiente",,,,,
"Investigação sobre a aplicação de técnicas de inteligência artificial na agricultura ,Tecnologia",,,,,
"Estudo sobre os efeitos da atividade física na saúde mental ,Medicina/Psicologia",,,,,
"Análise da utilização de materiais sustentáveis na construção civil ,Engenharia/Sustentabilidade",,,,,
"Investigação sobre a aplicação de tecnologias de automação em processos industriais ,Engenharia/Tecnologia",,,,,
"Estudo sobre a utilização de nanotecnologia em tratamentos médicos ,Medicina/Nanotecnologia",,,,,
"Análise da influência das mudanças climáticas na agricultura ,Ecologia/Agricultura",,,,,
"Investigação sobre a relação entre nutrição e sistema imunológico ,Nutrição/Imunologia",,,,,
"Estudo sobre a utilização de energias renováveis em transportes ,Sustentabilidade",,,,,
"Análise da influência da música na recuperação de pacientes ,Medicina/Psicologia",,,,,
"Investigação sobre a utilização de tecnologias de inteligência artificial na previsão de mercado ,Tecnologia/Economia",,,,,
"Estudo sobre a relação entre arquitetura e saúde ,Arquitetura/Medicina",,,,,
"Análise da eficácia de métodos de tratamento de efluentes industriais ,Engenharia/Meio Ambiente",,,,,
"Investigação sobre a aplicação de técnicas de biotecnologia na indústria de cosméticos ,Biologia/Biotecnologia",,,,,
"Estudo sobre a utilização de tecnologias de realidade virtual na educação ,Tecnologia",,,,,
"Análise da relação entre poluição atmosférica e saúde pública ,Ecologia/Saúde Pública",,,,,
"Investigação sobre a utilização de robôs em cirurgias médicas ,Medicina/Robótica",,,,,
"Estudo sobre a aplicação de tecnologias de inteligência artificial na análise de dados ambientais ,Tecnologia",,,,,
"Análise da relação entre nutrição e envelhecimento saudável ,Saúde",,,,,
"Investigação sobre a utilização de materiais biodegradáveis na indústria alimentícia ,Química/Alimentos",,,,,
"Estudo sobre a utilização de tecnologias de inteligência artificial na detecção de fraudes financeiras ,Tecnologia/Economia",,,,,
"Análise da relação entre tecnologia e obesidade infantil ,Tecnologia",,,,,
"Investigação sobre a utilização de células-tronco na regeneração de tecidos ,Biologia/Medicina",,,,,
"Estudo sobre a utilização de tecnologias de realidade aumentada no turismo ,Turismo/Tecnologia",,,,,
"Análise da relação entre dieta e saúde bucal ,Nutrição/Odontologia",,,,,
"Estudo sobre a utilização de tecnologias de inteligência artificial na previsão de desastres naturais ,Tecnologia",,,,,
"Análise da relação entre a qualidade do ar e o desempenho escolar ,Ecologia/Educação",,,,,
"Investigação sobre a utilização de técnicas de engenharia genética em tratamentos médicos ,Biologia/Medicina",,,,,
"Estudo sobre a aplicação de tecnologias de blockchain na segurança de dados ,Tecnologia da Informação",,,,,
"Análise da relação entre a poluição sonora e a saúde mental ,Ecologia",,,,,
"Investigação sobre a utilização de tecnologias de inteligência artificial na produção agrícola ,Tecnologia",,,,,
"Estudo sobre a relação entre a dieta e o desempenho cognitivo ,Nutrição/Psicologia",,,,,
"Análise da aplicação de materiais inteligentes na construção civil ,Engenharia/Materiais",,,,,
"Investigação sobre a utilização de técnicas de biologia sintética em tratamentos médicos ,Biologia/Medicina",,,,,
"Estudo sobre a utilização de tecnologias de robótica na indústria alimentícia ,Engenharia/Alimentos",,,,,
"Análise da relação entre o uso de tecnologia e o sedentarismo ,Tecnologia",,,,,
"Investigação sobre a utilização de células-tronco em tratamentos estéticos ,Biologia/Estética",,,,,
"Estudo sobre a aplicação de tecnologias de inteligência artificial na previsão de epidemias ,Tecnologia",,,,,
"Análise da relação entre o uso de dispositivos eletrônicos e a saúde ocular ,Tecnologia",,,,,
"Investigação sobre a utilização de materiais avançados na indústria automotiva ,Engenharia/Transporte",,,,,
"Estudo sobre a aplicação de tecnologias de biotecnologia na produção de biocombustíveis ,Biologia/Energia",,,,,
"Análise da relação entre o uso de tecnologia e a saúde auditiva ,Tecnologia/Otorrinolaringologia",,,,,
"Investigação sobre a utilização de técnicas de engenharia de tecidos em transplantes ,Biologia/Medicina",,,,,
"Estudo sobre a relação entre a alimentação e a prevenção de doenças infecciosas ,Nutrição/Imunologia",,,,,
"Análise da aplicação de tecnologias de inteligência artificial na produção de energia renovável ,Tecnologia/Energia",,,,,
"Investigação sobre a utilização de terapias alternativas no tratamento de doenças crônicas ,Medicina/Complementar",,,,,
"Estudo sobre a utilização de tecnologias de impressão 3D na produção de órgãos artificiais ,Tecnologia",,,,,
"Análise da relação entre o uso de dispositivos móveis e a saúde mental ,Tecnologia",,,,,
"Investigação sobre a utilização de materiais avançados na indústria aeronáutica ,Engenharia/Aeronáutica",,,,,
"Estudo sobre a aplicação de tecnologias de inteligência artificial na detecção precoce de doenças ,Tecnologia",,,,,
"Análise da relação entre o microbioma intestinal e a saúde cardiovascular ,Biologia/Cardiologia",,,,,
"Investigação sobre a utilização de materiais avançados na construção de estruturas submarinas ,Engenharia/Oceanografia",,,,,
"Estudo sobre a utilização de tecnologias de inteligência artificial na previsão de movimentos sísmicos ,Tecnologia",,,,,
"Análise da relação entre o sono e o desempenho cognitivo ,Medicina/Psicologia",,,,,
"Investigação sobre a utilização de técnicas de nanotecnologia na produção de cosméticos ,Química/Estética",,,,,
"Estudo sobre a relação entre a exposição à luz artificial e o ritmo circadiano ,Medicina/Fisiologia",,,,,
"Análise da aplicação de tecnologias de blockchain na gestão de recursos hídricos ,Tecnologia",,,,,
"Investigação sobre a utilização de terapias genéticas no tratamento de doenças neurodegenerativas ,Biologia/Neurologia",,,,,
"Estudo sobre a aplicação de tecnologias de inteligência artificial na otimização de processos industriais ,Tecnologia/Engenharia",,,,,
"Análise da relação entre a exposição a poluentes atmosféricos e a saúde respiratória ,Ecologia/Pneumologia",,,,,
"Investigação sobre a utilização de materiais avançados na produção de próteses dentárias ,Engenharia/Odontologia",,,,,
"Estudo sobre a relação entre a exposição a campos eletromagnéticos e a saúde ,Física/Medicina",,,,,
"Análise da aplicação de tecnologias de realidade virtual na reabilitação de lesões ,Tecnologia/Fisioterapia",,,,,
"Investigação sobre a utilização de técnicas de engenharia de tecidos na produção de tecidos musculares ,Biologia",,,,,
"Estudo sobre a utilização de tecnologias de inteligência artificial na identificação de padrões de atividade sísmica ,Tecnologia",,,,,
"Análise da relação entre a alimentação e a prevenção de doenças crônicas ,Nutrição/Endocrinologia",,,,,
"Investigação sobre a utilização de materiais avançados na produção de equipamentos de proteção individual ,Engenharia/Segurança do Trabalho",,,,,
"Estudo sobre a aplicação de tecnologias de biotecnologia na produção de alimentos alternativos ,Biologia",,,,,
"Análise da relação entre a exposição a ruídos urbanos e a saúde cardiovascular ,Ecologia",,,,,
"Investigação sobre a utilização de terapias baseadas em RNA mensageiro no tratamento de doenças virais ,Biologia",,,,,
"Estudo sobre a relação entre o uso de tecnologia e o comportamento humano ,Tecnologia",,,,,
"Análise da aplicação de tecnologias de inteligência artificial na produção de medicamentos personalizados ,Tecnologia",,,,,
"Investigação sobre a utilização de materiais avançados na produção de equipamentos esportivos ,Engenharia",,,,,
"Análise da relação entre a exposição a campos eletromagnéticos e a saúde mental ,Psicologia",,,,,
"Investigação sobre a utilização de técnicas de biotecnologia na produção de biocombustíveis ,Biologia",,,,,
"Estudo sobre a aplicação de tecnologias de inteligência artificial na detecção precoce de doenças oftalmológicas ,Tecnologia",,,,,
"Análise da relação entre a dieta e a saúde bucal ,Nutrição/Odontologia",,,,,
"Investigação sobre a utilização de materiais avançados na produção de painéis solares ,Engenharia",,,,,
"Estudo sobre a relação entre a exposição a campos magnéticos e a migração de aves ,Biologia",,,,,
"Análise da aplicação de tecnologias de realidade aumentada na educação ,Tecnologia",,,,,
"Investigação sobre a utilização de técnicas de engenharia genética na produção de medicamentos ,Biologia",,,,,
"Estudo sobre a utilização de tecnologias de inteligência artificial na identificação de padrões de tráfego ,Tecnologia",,,,,
"Análise da relação entre a exposição a pesticidas e a saúde ambiental ,Ecologia/Saúde Pública",,,,,
"Investigação sobre a utilização de materiais avançados na produção de equipamentos de diagnóstico médico ,Engenharia/Medicina",,,,,
"Estudo sobre a relação entre o uso de tecnologia e a socialização humana ,Tecnologia/Sociologia",,,,,
"Análise da aplicação de tecnologias de inteligência artificial na identificação de anomalias em redes elétricas ,Tecnologia/Energia",,,,,
"Investigação sobre a utilização de terapias genéticas na prevenção de doenças hereditárias ,Biologia/Genética",,,,,
"Estudo sobre a utilização de tecnologias de inteligência artificial na previsão de mudanças climáticas ,Tecnologia/Meteorologia",,,,,
"Análise da relação entre a atividade física e a saúde mental ,Medicina/Psicologia Esportiva",,,,,
"Investigação sobre a utilização de materiais avançados na produção de dispositivos médicos implantáveis ,Engenharia/Medicina",,,,,
"Estudo sobre a relação entre a exposição a campos eletromagnéticos e a saúde reprodutiva ,Física/Medicina Reprodutiva",,,,,
"Análise da aplicação de tecnologias de inteligência artificial na prevenção de fraudes financeiras ,Tecnologia/Finanças",,,,,
"Investigação sobre a utilização de técnicas de engenharia de tecidos na produção de tecidos ósseos ,Biologia",,,,,
"Estudo sobre a relação entre o sono e a atividade física ,Medicina/Esportes",,,,,
"Análise da relação entre a exposição a poluentes ambientais e a saúde mental ,Ecologia",,,,,
"Investigação sobre a utilização de materiais avançados na produção de sistemas de dessalinização de água ,Engenharia",,,,,
"Projeto Monitoramento da Qualidade do Ar ,Meio Ambiente""",,,,,
"Investigação de Energia Nuclear ,Energia""",,,,,
"Estudo de Doenças Tropicais ,Saúde""",,,,,
"Projeto de Estudos sobre a Água ,Meio Ambiente""",,,,,
"Estudo de Inteligência Artificial e Aprendizado de Máquina ,Ciência da Computação""",,,,,
"Projeto de Desenvolvimento de Vacinas ,Saúde""",,,,,
"Investigação de Mudanças no Clima ,Meio Ambiente""",,,,,
"Estudo de Biologia Molecular ,Biologia""",,,,,
"Projeto de Desenvolvimento de Novos Materiais ,Química""",,,,,
"Investigação de Energia das Marés ,Energia""",,,,,
"Estudo de Astronomia e Astrofísica ,Astronomia e Física""",,,,,
"Projeto de Redução de Desperdício de Alimentos ,Agricultura e Alimentação""",,,,,
"Investigação de Energia Solar ,Energia""",,,,,
"Estudo de Psicologia Experimental ,Psicologia""",,,,,
"Projeto de Diagnóstico por Imagem ,Medicina""",,,,,
"Investigação de Geologia e Geofísica ,Geociências""",,,,,
"Estudo de Economia Comportamental ,Economia""",,,,,
"Projeto de Segurança Cibernética ,Segurança da Informação""",,,,,
"Investigação de Biotecnologia ,Biologia""",,,,,
"Estudo de Física Quântica ,Física""",,,,,
"Projeto de Conservação de Espécies em Extinção ,Meio Ambiente""",,,,,
"Investigação de Nanotecnologia ,Nanociência""",,,,,
"Estudo de Engenharia de Materiais ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Sistemas de Armazenamento de Energia ,Energia""",,,,,
"Investigação de Genética de Plantas ,Genética""",,,,,
"Estudo de Saúde Pública ,Saúde""",,,,,
"Projeto de Engenharia Aeroespacial ,Engenharia""",,,,,
"Investigação de Neurociência e Comportamento ,Neurociência""",,,,,
"Estudo de Ecologia e Biologia Evolutiva ,Biologia""",,,,,
"Projeto de Desenvolvimento de Sistemas de Transporte Inteligentes ,Engenharia""",,,,,
"Investigação de Medicina Personalizada ,Medicina""",,,,,
"Estudo de Direito Internacional ,Direito""",,,,,
"Projeto de Desenvolvimento de Robótica ,Engenharia""",,,,,
"Investigação de Geopolítica ,Ciência Política""",,,,,
"Estudo de História das Ciências ,História""",,,,,
"Projeto de Sustentabilidade Urbana ,Meio Ambiente""",,,,,
"Investigação de Física de Partículas ,Física""",,,,,
"Estudo de Antropologia Biológica ,Antropologia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para a Saúde Mental ,Saúde""",,,,,
"Investigação de Arqueologia ,Arqueologia""",,,,,
"Estudo de Sistemas Biológicos Complexos ,Biologia""",,,,,
"Projeto de Engenharia de Alimentos ,Engenharia""",,,,,
"Investigação de Psicologia Social ,Psicologia""",,,,,
"Estudo de Design Thinking ,Design""",,,,,
"Projeto de Desenvolvimento de Novas Terapias ,Saúde""",,,,,
"Projeto de Pesquisa em Agricultura de Precisão ,Agricultura""",,,,,
"Estudo de Genética Humana ,Genética""",,,,,
"Investigação em Gestão de Resíduos Sólidos ,Meio Ambiente""",,,,,
"Projeto de Desenvolvimento de Inteligência Artificial para Jogos ,Ciência da Computação""",,,,,
"Estudo de Oceanografia ,Oceanografia""",,,,,
"Investigação em Energia Eólica ,Energia""",,,,,
"Projeto de Desenvolvimento de Nanomateriais ,Nanociência""",,,,,
"Estudo de Sociologia da Tecnologia ,Sociologia""",,,,,
"Investigação em Ciência de Dados ,Ciência da Computação""",,,,,
"Projeto de Monitoramento da Biodiversidade ,Meio Ambiente""",,,,,
"Estudo de Engenharia Biomédica ,Engenharia""",,,,,
"Investigação em Energia Hidrelétrica ,Energia""",,,,,
"Projeto de Desenvolvimento de Dispositivos Ópticos ,Física""",,,,,
"Estudo de Ecologia de Paisagem ,Ecologia""",,,,,
"Investigação em Comunicação e Tecnologia ,Comunicação""",,,,,
"Projeto de Desenvolvimento de Novos Medicamentos ,Saúde""",,,,,
"Estudo de Engenharia de Controle e Automação ,Engenharia""",,,,,
"Investigação em Biologia de Sistemas ,Biologia""",,,,,
"Projeto de Desenvolvimento de Plataformas de Streaming ,Ciência da Computação""",,,,,
"Estudo de Engenharia Ambiental ,Engenharia""",,,,,
"Investigação em Física Teórica ,Física""",,,,,
"Projeto de Desenvolvimento de Dispositivos Médicos ,Saúde""",,,,,
"Estudo de Antropologia Cultural ,Antropologia""",,,,,
"Investigação em Criptografia ,Segurança da Informação""",,,,,
"Projeto de Desenvolvimento de Sistemas de Inteligência Artificial para Saúde ,Saúde""",,,,,
"Estudo de Filosofia da Ciência ,Filosofia""",,,,,
"Investigação em Energia Geotérmica ,Energia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Agricultura Vertical ,Agricultura""",,,,,
"Estudo de Biologia de Células-tronco ,Biologia""",,,,,
"Investigação em Engenharia Civil ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Plataformas de E-commerce ,Ciência da Computação""",,,,,
"Estudo de Estatística Aplicada ,Estatística""",,,,,
"Investigação em Materiais Avançados para Energia ,Química""",,,,,
"Projeto de Desenvolvimento de Robôs Autônomos ,Engenharia""",,,,,
"Estudo de Engenharia de Processos Químicos ,Engenharia""",,,,,
"Investigação em Nanomedicina ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Inteligência Artificial para Meio Ambiente ,Meio Ambiente""",,,,,
"Estudo de Sociologia da Ciência ,Sociologia""",,,,,
"Investigação em Engenharia de Sistemas ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Agricultura de Precisão ,Agricultura""",,,,,
"Estudo de Comunicação Científica ,Comunicação""",,,,,
"Investigação em Energia de Fusão ,Energia""",,,,,
"Projeto de Desenvolvimento de Sistemas de Realidade Aumentada ,Ciência da Computação""",,,,,
"Estudo de História da Ciência ,História""",,,,,
"Investigação em Recursos Hídricos ,Meio Ambiente""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Energia Solar ,Energia""",,,,,
"Estudo de Biologia Molecular ,Biologia""",,,,,
"Investigação em Segurança de Redes ,Segurança da Informação""",,,,,
"Projeto de Desenvolvimento de Novos Materiais para Engenharia ,Engenharia""",,,,,
"Estudo de Antropologia Biológica ,Antropologia""",,,,,
"Investigação em Engenharia de Materiais ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Sistemas de Machine Learning ,Ciência da Computação""",,,,,
"Estudo de Ciência do Solo ,Agricultura""",,,,,
"Investigação em Engenharia Aeroespacial ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Dispositivos para Internet das Coisas ,IoT"" ,Ciência da Computação""",,,,,
"Estudo de Ecologia de Ecossistemas ,Ecologia""",,,,,
"Investigação em Engenharia de Controle de Qualidade ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Veículos Autônomos ,Engenharia""",,,,,
"Estudo de Física de Partículas ,Física""",,,,,
"Investigação em Fisiologia do Exercício ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Blockchain ,Ciência da Computação""",,,,,
"Estudo de Biologia Evolutiva ,Biologia""",,,,,
"Investigação em Engenharia de Processos de Manufatura ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Reciclagem de Resíduos ,Meio Ambiente""",,,,,
"Estudo de Engenharia de Sistemas de Transporte ,Engenharia""",,,,,
"Investigação em Imunologia ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Reconhecimento de Voz ,Ciência da Computação""",,,,,
"Estudo de Engenharia de Sistemas de Energia ,Engenharia""",,,,,
"Investigação em Engenharia de Alimentos ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para a Indústria 4.0 ,Engenharia""",,,,,
"Estudo de Geologia ,Geologia""",,,,,
"Investigação em Inteligência Artificial Explicável ,Ciência da Computação""",,,,,
"Projeto de Desenvolvimento de Sistemas de Realidade Virtual ,Ciência da Computação""",,,,,
"Estudo de Biologia Computacional ,Biologia""",,,,,
"Investigação em Engenharia de Transportes ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Recursos Hídricos ,Meio Ambiente""",,,,,
"Estudo de Astronomia ,Astronomia""",,,,,
"Investigação em Medicina Personalizada ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Reconhecimento Facial ,Ciência da Computação""",,,,,
"Estudo de Engenharia de Sistemas de Manufatura ,Engenharia""",,,,,
"Investigação em Engenharia de Mineração ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Agricultura de Precisão ,Agricultura""",,,,,
"Desenvolvimento de um novo método de tratamento de água,Engenharia ambiental",,,,,
"Estudo das mudanças climáticas na região amazônica,Climatologia",,,,,
"Desenvolvimento de tecnologias de energia renovável,Energia sustentável",,,,,
"Desenvolvimento de novos medicamentos para o tratamento do câncer,Farmacologia",,,,,
"Estudo da biodiversidade na floresta atlântica,Biologia da conservação",,,,,
"Desenvolvimento de novos materiais para uso em construções,Engenharia de materiais",,,,,
"Desenvolvimento de técnicas de inteligência artificial para análise de dados,Computação científica",,,,,
"Estudo da dinâmica populacional em comunidades indígenas,Sociologia",,,,,
"Desenvolvimento de novos métodos de diagnóstico de doenças infecciosas,Imunologia",,,,,
"Estudo das propriedades físicas e químicas dos solos brasileiros,Química do solo",,,,,
"Estudo da biodiversidade marinha no litoral brasileiro,Biologia marinha",,,,,
"Desenvolvimento de novas técnicas de reciclagem de resíduos sólidos,Engenharia ambiental",,,,,
"Estudo do impacto das mudanças climáticas na produção agrícola no Brasil,Agricultura sustentável",,,,,
"Desenvolvimento de novas tecnologias de tratamento de esgoto,Engenharia sanitária",,,,,
"Estudo do impacto da mineração na Amazônia na biodiversidade e nos recursos hídricos,Geologia",,,,,
"Desenvolvimento de novos materiais para uso em painéis solares,Engenharia de materiais",,,,,
