NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
PRIVADA;LESTE 2;SAO MIGUEL;SAO PAULO;0;568892;IMPERIO CHOCOLATE TEENS COLEGIO UNIDADE II;Angola;2
PRIVADA;LESTE 2;SAO MIGUEL;SAO PAULO;0;568892;IMPERIO CHOCOLATE TEENS COLEGIO UNIDADE II;Japão;1
PRIVADA;CENTRO;REPUBLICA;SAO PAULO;0;294597;INACI COLEGIO INTEGRAL UNIDADE CENTRO;Bolívia;1
PRIVADA;CENTRO;REPUBLICA;SAO PAULO;0;294597;INACI COLEGIO INTEGRAL UNIDADE CENTRO;Guiné-Bissau;1
PRIVADA;CENTRO SUL;VILA MARIANA;SAO PAULO;0;260373;INCENNA ESCOLA DE TEATRO E TELEVISAO;Peru;1
PRIVADA;FERNANDOPOLIS;FERNANDOPOLIS;FERNANDOPOLIS;0;158409;INCENTIVO CENTRO DE EDUCACAO;Portugal;1
PRIVADA;CAPIVARI;INDAIATUBA;INDAIATUBA;40;499365;INDAIATUBA ESCOLA ADVENTISTA DE;Alemanha;1
PRIVADA;CAPIVARI;INDAIATUBA;INDAIATUBA;40;499365;INDAIATUBA ESCOLA ADVENTISTA DE;Estados Unidos da América;2
PRIVADA;CAPIVARI;INDAIATUBA;INDAIATUBA;40;499365;INDAIATUBA ESCOLA ADVENTISTA DE;Irlanda;1
PRIVADA;AMERICANA;AMERICANA;AMERICANA;0;125647;INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL;Bolívia;1
PRIVADA;AMERICANA;AMERICANA;AMERICANA;0;125647;INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL;Coreia, República Democrática da (Coreia do Norte);1
PRIVADA;AMERICANA;AMERICANA;AMERICANA;0;125647;INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL;Suécia;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;580740;INFANCIA NOBRE;Noruega;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;0;446075;INOVA ACAO COLEGIO;China;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;0;144548;INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;Angola;3
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;0;144548;INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;China;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;0;144548;INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;Espanha;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;0;144548;INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;Paquistão;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;0;144548;INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;499067;INSPIRE COLEGIO;Ucrânia;15
PRIVADA;DIADEMA;DIADEMA;DIADEMA;0;7057;INSTITUICAO DE ENSINO CENTRO EDUCACIONAL FERREIRA E FONTANEZ LTDA;Venezuela;2
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;195637;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  PORTAL;Chile;2
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;195637;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  PORTAL;Itália;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;195637;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  PORTAL;Japão;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;195637;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  PORTAL;México;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;195637;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  PORTAL;Portugal;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;465963;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  ZONA NORTE;Colômbia;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;465963;INSTITUTO DE EDUCACAO CIENCIAS E LETRAS  ZONA NORTE;Japão;2
PRIVADA;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;0;168609;INSTITUTO DE EDUCACAO E CULTURA DO OESTE PAULISTA;Colômbia;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;0;582803;INSTITUTO DE EDUCACAO PARQUE INDUSTRIAL IEPI;Irlanda;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;0;582803;INSTITUTO DE EDUCACAO PARQUE INDUSTRIAL IEPI;Japão;1
PRIVADA;LESTE 5;SAO LUCAS;SAO PAULO;0;153631;INSTITUTO DE ENSINO NOVO DINAMICO;Japão;3
PRIVADA;CENTRO;BOM RETIRO;SAO PAULO;0;7098;INSTITUTO DE ENSINO YESHIVA TMIMIM;Estados Unidos da América;1
PRIVADA;CENTRO;SE;SAO PAULO;0;250211;INSTITUTO EDISON;Haiti;3
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;111867;INSTITUTO EDUCACAO CIENCIAS E LETRAS  CENTRO;Cuba;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;111867;INSTITUTO EDUCACAO CIENCIAS E LETRAS  CENTRO;Estados Unidos da América;2
PRIVADA;SUL 1;CAMPO LIMPO;SAO PAULO;0;137108;INSTITUTO EDUCACIONAL ALVORADA PLUS  ESCOLA DO PENSAR;Noruega;1
PRIVADA;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;132603;INSTITUTO EDUCACIONAL DUQUE DE CAXIAS  UNIDADE II;África do Sul;1
PRIVADA;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;132603;INSTITUTO EDUCACIONAL DUQUE DE CAXIAS  UNIDADE II;Japão;1
PRIVADA;MOGI MIRIM;PEDREIRA;PEDREIRA;0;7141;INSTITUTO EDUCACIONAL VILA;Peru;1
PRIVADA;MIRACATU;MIRACATU;MIRACATU;0;809007;INSTITUTO LOGOS DE EDUCACAO PRESBITERIANO UNIDADE II;Uruguai;1
PRIVADA;JACAREI;JACAREI;JACAREI;0;155871;INSTITUTO MAXIMO DE EDUCACAO;Estados Unidos da América;1
PRIVADA;BOTUCATU;BOTUCATU;BOTUCATU;0;151324;INSTITUTO PRESBITERIANO DE EDUCACAO;China;1
PRIVADA;BOTUCATU;BOTUCATU;BOTUCATU;0;151324;INSTITUTO PRESBITERIANO DE EDUCACAO;Itália;2
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;0;440322;INSTITUTO SABER;Bolívia;1
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;0;440322;INSTITUTO SABER;Japão;1
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;0;440322;INSTITUTO SABER;Qatar;1
PRIVADA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;40;111089;INSTITUTO SAO JOSE;China;1
PRIVADA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;40;111089;INSTITUTO SAO JOSE;Índia;1
PRIVADA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;40;111089;INSTITUTO SAO JOSE;Portugal;1
PRIVADA;CARAGUATATUBA;ILHABELA;ILHABELA;40;6333;INSTITUTO TIE;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;BRAGANCA PAULISTA;SOCORRO;SOCORRO;0;125261;INSTITUTO XV DE AGOSTO;Espanha;2
PRIVADA;BRAGANCA PAULISTA;SOCORRO;SOCORRO;0;125261;INSTITUTO XV DE AGOSTO;Portugal;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;371610;INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL;Alemanha;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;371610;INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL;Argentina;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;371610;INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL;Estados Unidos da América;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;371610;INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL;França;2
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;371610;INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL;Japão;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;371610;INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL;Peru;1
PRIVADA;LESTE 1;ERMELINO MATARAZZO;SAO PAULO;0;163326;INTEGRACAO COLEGIO;Bolívia;1
PRIVADA;SAO VICENTE;SAO VICENTE;SAO VICENTE;0;151130;INTEGRACAO COLEGIO UNIDADE II;África do Sul;1
PRIVADA;SAO VICENTE;SAO VICENTE;SAO VICENTE;0;151130;INTEGRACAO COLEGIO UNIDADE II;Estados Unidos da América;1
PRIVADA;SUMARE;SUMARE;SUMARE;0;154258;INTEGRADA EDUCATIVA ESCOLA;Espanha;1
PRIVADA;SUMARE;SUMARE;SUMARE;0;154258;INTEGRADA EDUCATIVA ESCOLA;Japão;1
PRIVADA;SUMARE;SUMARE;SUMARE;0;154258;INTEGRADA EDUCATIVA ESCOLA;Portugal;1
PRIVADA;JALES;JALES;JALES;0;144885;INTEGRADA RUI BARBOSA ESCOLA;Japão;1
PRIVADA;LESTE 1;ITAQUERA;SAO PAULO;0;173708;INTEGRADO COLEGIO;Peru;1
PRIVADA;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;0;428796;INTEGRADO COLEGIO DE ENSINO MEDIO;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;0;138733;INTEGRADO DE BRAGANCA PAULISTA COLEGIO;Bolívia;1
PRIVADA;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;140685;INTEGRAL APLICADO COLEGIO;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;LESTE 5;TATUAPE;SAO PAULO;0;190469;INTEGRAR COLEGIO;Japão;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;168208;INTERACAO CENTRO EDUCACIONAL;Argentina;3
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;168208;INTERACAO CENTRO EDUCACIONAL;Estados Unidos da América;1
PRIVADA;JUNDIAI;ITUPEVA;ITUPEVA;0;450522;INTERACAO COLEGIO;Japão;1
PRIVADA;MARILIA;MARILIA;MARILIA;0;117500;INTERACAO DE MARILIA COLEGIO;Itália;1
PRIVADA;MARILIA;MARILIA;MARILIA;0;117500;INTERACAO DE MARILIA COLEGIO;Japão;7
PRIVADA;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;0;167940;INTERATIVA ESCOLA DE ENSINO FUNDAMENTAL;Alemanha;1
PRIVADA;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;174348;INTERATIVO ARARAQUARA CURSO E COLEGIO;Venezuela;3
PRIVADA;PINDAMONHANGABA;PINDAMONHANGABA;PINDAMONHANGABA;0;811130;INTERATIVO COLEGIO;Bolívia;1
PRIVADA;SAO CARLOS;SAO CARLOS;SAO CARLOS;0;808179;INTERATIVO CURSO E COLEGIO UNIDADE II;Bolívia;1
PRIVADA;SAO ROQUE;ARACARIGUAMA;ARACARIGUAMA;0;479317;INTERATIVO OBJETIVO ARACARIGUAMA COLEGIO;Coreia do Sul;2
PRIVADA;SAO ROQUE;ARACARIGUAMA;ARACARIGUAMA;0;479317;INTERATIVO OBJETIVO ARACARIGUAMA COLEGIO;Estados Unidos da América;1
PRIVADA;OSASCO;OSASCO;OSASCO;0;481087;INTERATIVO PESTALOZZI COLEGIO;Bolívia;1
PRIVADA;CARAPICUIBA;COTIA;COTIA;0;142682;INTERESCOLAR OBJETIVO UNIDADE GRANJA VIANA CENTRO;Bélgica;1
PRIVADA;CARAPICUIBA;COTIA;COTIA;0;142682;INTERESCOLAR OBJETIVO UNIDADE GRANJA VIANA CENTRO;Japão;1
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Argentina;11
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Chile;3
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;China;1
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Colômbia;2
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Espanha;1
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Índia;3
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;México;3
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Peru;2
PRIVADA;ITAPEVI;BARUERI;BARUERI;0;175614;INTERNACIONAL DE ALPHAVILLE ESCOLA;Portugal;3
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;0;106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Argentina;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;0;106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Bélgica;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;0;106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Colômbia;2
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;0;106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Peru;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;0;106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Portugal;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;0;106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Rússia;1
PRIVADA;JACAREI;ARUJA;ARUJA;0;7795;IPE CENTRO EDUCACIONAL;Bolívia;1
PRIVADA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;40;166900;IRMA JULIETA CRECHE;Estados Unidos da América;1
PRIVADA;BARRETOS;GUAIRA;GUAIRA;0;142815;IRUM CURUMIM ESCOLA DE EDUCACAO BASICA EDUCACAO PROFISSIONAL;Japão;1
PRIVADA;LESTE 4;ARTUR ALVIM;SAO PAULO;0;139774;ISAAC NEWTON ESCOLA;Angola;1
PRIVADA;LESTE 4;ARTUR ALVIM;SAO PAULO;0;139774;ISAAC NEWTON ESCOLA;Bolívia;1
PRIVADA;LESTE 4;ARTUR ALVIM;SAO PAULO;0;139774;ISAAC NEWTON ESCOLA;Equador;2
PRIVADA;LESTE 4;ARTUR ALVIM;SAO PAULO;0;139774;ISAAC NEWTON ESCOLA;Espanha;1
PRIVADA;LESTE 4;ARTUR ALVIM;SAO PAULO;0;139774;ISAAC NEWTON ESCOLA;Paraguai;1
PRIVADA;NORTE 2;VILA MEDEIROS;SAO PAULO;0;140880;ISAAC NEWTON SIR COLEGIO;Bolívia;6
PRIVADA;NORTE 2;VILA MEDEIROS;SAO PAULO;0;140880;ISAAC NEWTON SIR COLEGIO;Irlanda;1
PRIVADA;NORTE 2;VILA MEDEIROS;SAO PAULO;0;140880;ISAAC NEWTON SIR COLEGIO;Japão;1
PRIVADA;SAO JOAQUIM DA BARRA;ITUVERAVA;ITUVERAVA;1;149615;ISABEL A B DE OLIVEIRA  APAE DE ITUVERAVA;Estados Unidos da América;1
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Angola;3
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Arábia Saudita;2
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;China;1
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Colômbia;2
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Egipto;2
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Iémen;3
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Jordânia;4
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Líbano;7
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Moçambique;3
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Palestina;5
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Síria;34
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Tunísia;1
PRIVADA;LESTE 5;CARRAO;SAO PAULO;0;101916;ISLAMICA BRASILEIRA ESCOLA;Venezuela;3
PRIVADA;SAO VICENTE;SAO VICENTE;SAO VICENTE;0;110516;ITA COLEGIO;China;2
PRIVADA;ITAPETININGA;ITAPETININGA;ITAPETININGA;0;159141;ITAPETININGA SISTEMA EDUCACIONAL DE ENSINO DE;Bolívia;1
PRIVADA;ITAPEVA;ITAPEVA;ITAPEVA;0;175031;ITAPEVA INSTITUTO EDUCACIONAL EEB;Bolívia;1
PRIVADA;ITAPEVA;ITAPEVA;ITAPEVA;0;175031;ITAPEVA INSTITUTO EDUCACIONAL EEB;Venezuela;1
PRIVADA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;150289;ITAQUA COLEGIO;Bolívia;1
PRIVADA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;150289;ITAQUA COLEGIO;Portugal;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;0;123080;JAIME KRATZ INSTITUTO EDUCACIONAL;Cuba;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;0;123080;JAIME KRATZ INSTITUTO EDUCACIONAL;Estados Unidos da América;1
PRIVADA;LIMEIRA;LIMEIRA;LIMEIRA;0;152812;JANDYRA ANTUNES ROSA PROFESSORA COLEGIO;Argentina;2
PRIVADA;LIMEIRA;LIMEIRA;LIMEIRA;0;152812;JANDYRA ANTUNES ROSA PROFESSORA COLEGIO;Ucrânia;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;0;461124;JARDIM ANGELIM ESCOLA;Estados Unidos da América;1
PRIVADA;LINS;LINS;LINS;0;334935;JARDIM DAS LETRAS ESCOLA DE EDUCACAO INFANTIL;Chile;1
PRIVADA;TAUBATE;TAUBATE;TAUBATE;0;151282;JARDIM DAS NACOES COLEGIO;Estados Unidos da América;1
PRIVADA;TAUBATE;TAUBATE;TAUBATE;0;111302;JARDIM DAS NACOES ESCOLA UNIDADE I;Centro-africana, República;1
PRIVADA;TAUBATE;TAUBATE;TAUBATE;0;111302;JARDIM DAS NACOES ESCOLA UNIDADE I;Estados Unidos da América;1
PRIVADA;NORTE 2;TUCURUVI;SAO PAULO;0;140740;JARDIM DAS ORQUIDEAS CENTRO EDUCACIONAL;Peru;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;127425;JARDIM DOS PEQUENITOS II SOLE;Canadá;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;127425;JARDIM DOS PEQUENITOS II SOLE;Estados Unidos da América;1
PRIVADA;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;0;188979;JARDIM PAULISTA COLEGIO;Estados Unidos da América;1
PRIVADA;CARAGUATATUBA;UBATUBA;UBATUBA;0;445617;JARDIM PRIMAVERA ESCOLA;Bélgica;1
PRIVADA;CENTRO;SANTANA;SAO PAULO;0;100432;JARDIM SAO PAULO COLEGIO;Bolívia;1
PRIVADA;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;0;194700;JARDINS COLEGIO;Espanha;1
PRIVADA;CARAPICUIBA;COTIA;COTIA;0;7720;JARDINS DE MONET EDUCACAO INFANTIL LTDA;Síria;1
PRIVADA;FRANCA;FRANCA;FRANCA;0;172625;JEAN PIAGET COLEGIO;Canadá;1
PRIVADA;OURINHOS;OURINHOS;OURINHOS;0;161536;JEAN PIAGET COLEGIO;Estados Unidos da América;1
PRIVADA;OURINHOS;OURINHOS;OURINHOS;0;161536;JEAN PIAGET COLEGIO;Japão;1
PRIVADA;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;105824;JEAN PIAGET COLEGIO;México;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;142554;JEAN PIAGET COLEGIO UNIDADE I;Chile;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;142554;JEAN PIAGET COLEGIO UNIDADE I;Estados Unidos da América;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;142554;JEAN PIAGET COLEGIO UNIDADE I;Países Baixos (Holanda);1
PRIVADA;SANTOS;SANTOS;SANTOS;0;142554;JEAN PIAGET COLEGIO UNIDADE I;Sérvia;2
PRIVADA;PRESIDENTE PRUDENTE;PIRAPOZINHO;PIRAPOZINHO;0;126913;JEAN PIAGET PIRAPOZINHO CENTRO DE EDUCACAO INTEGRADO;Suíça;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;154295;JEAN PIAGET UNIDADE II EEPG;África do Sul;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;154295;JEAN PIAGET UNIDADE II EEPG;Argentina;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;154295;JEAN PIAGET UNIDADE II EEPG;Estados Unidos da América;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;154295;JEAN PIAGET UNIDADE II EEPG;França;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;154295;JEAN PIAGET UNIDADE II EEPG;Israel;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;154295;JEAN PIAGET UNIDADE II EEPG;Uruguai;2
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;40;107499;JESUS MARIA JOSE COLEGIO;Angola;2
PRIVADA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;8648;JOANA MATTAR DE OLIVEIRA CEDIN;Itália;1
PRIVADA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;8648;JOANA MATTAR DE OLIVEIRA CEDIN;Venezuela;1
PRIVADA;CAMPINAS OESTE;VINHEDO;VINHEDO;0;154891;JOAO  MARIA VIVENCIA INFANTIL DE VINHEDO;Chile;1
PRIVADA;CAMPINAS OESTE;VINHEDO;VINHEDO;0;154891;JOAO  MARIA VIVENCIA INFANTIL DE VINHEDO;Geórgia;1
PRIVADA;CAMPINAS OESTE;VINHEDO;VINHEDO;0;154891;JOAO  MARIA VIVENCIA INFANTIL DE VINHEDO;Países Baixos (Holanda);1
PRIVADA;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;161044;JOAO E MARIA COLEGIO;Estados Unidos da América;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;40;103494;JOAO E RAPHAELA PASSALACQUA COLEGIO;Colômbia;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;40;103494;JOAO E RAPHAELA PASSALACQUA COLEGIO;Paraguai;1
PRIVADA;ITAPECERICA DA SERRA;EMBU-GUACU;EMBU-GUACU;0;429168;JOAO FRIAZA COLEGIO;Japão;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;499473;JOAO HENRIQUE MENDONCA EDUCANDARIO;Paraguai;1
PRIVADA;CENTRO OESTE;VILA SONIA;SAO PAULO;0;131738;JOAO PAULO I COLEGIO;Estados Unidos da América;1
PRIVADA;BOTUCATU;BOTUCATU;BOTUCATU;48;442963;JOAO PAULO II CENTRO DE EDUCACAO INFANTIL;Chile;1
PRIVADA;ITAPECERICA DA SERRA;EMBU-GUACU;EMBU-GUACU;0;466232;JOAO PAULO II ESCOLA;Chile;1
PRIVADA;ITAPECERICA DA SERRA;EMBU-GUACU;EMBU-GUACU;0;466232;JOAO PAULO II ESCOLA;Cuba;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;40;805166;JOAO XXIII CRECHE;Guiana Francesa;1
PRIVADA;LESTE 1;PENHA;SAO PAULO;0;102040;JOAO XXIII ESCOLA;Åland, Ilhas;1
PRIVADA;LESTE 1;PENHA;SAO PAULO;0;102040;JOAO XXIII ESCOLA;Bolívia;1
PRIVADA;LESTE 1;PENHA;SAO PAULO;0;102040;JOAO XXIII ESCOLA;Japão;1
PRIVADA;LESTE 1;CANGAIBA;SAO PAULO;0;165670;JOAQUIM MARIA MACHADO DE ASSIS COLEGIO;Bolívia;8
PRIVADA;LESTE 1;CANGAIBA;SAO PAULO;0;165670;JOAQUIM MARIA MACHADO DE ASSIS COLEGIO;Portugal;1
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;0;107888;JOHANN GAUSS COLEGIO;Argentina;1
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;0;107888;JOHANN GAUSS COLEGIO;Guatemala;1
PRIVADA;OURINHOS;SANTA CRUZ DO RIO PARDO;SANTA CRUZ DO RIO PARDO;0;132871;JOSE CESARIO PIMENTEL ESCOLA MODELO DE ENSINO FUND E MEDIO;Argentina;1
PRIVADA;OURINHOS;SANTA CRUZ DO RIO PARDO;SANTA CRUZ DO RIO PARDO;0;132871;JOSE CESARIO PIMENTEL ESCOLA MODELO DE ENSINO FUND E MEDIO;Japão;1
PRIVADA;CENTRO;BOM RETIRO;SAO PAULO;0;119261;JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO;Bolívia;2
PRIVADA;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;119714;JOSE STRAVATI COLEGIO;Japão;1
PRIVADA;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;119714;JOSE STRAVATI COLEGIO;Nigéria;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;13;147862;JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI;Chile;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;13;147862;JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI;Guiné-Conacri;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;13;147862;JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI;Peru;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;13;147862;JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI;Uruguai;1
